,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,NPOPCHG_2010,BIRTHS2010,DEATHS2010,NATURALINC2010,INTERNATIONALMIG2010,DOMESTICMIG2010,NETMIG2010,RESIDUAL2010,GQESTIMATESBASE2010
2851,50,4,8,49,57,Utah,Weber County,231236,231218,232133,915,1064,387,677,44,194,238,0,2509
2852,40,1,1,50,0,Vermont,Vermont,625741,625737,625879,142,1656,1326,330,87,-212,-125,-63,25329
2853,50,1,1,50,1,Vermont,Addison County,36821,36818,36823,5,90,57,33,7,-32,-25,-3,2852
2854,50,1,1,50,3,Vermont,Bennington County,37125,37119,37078,-41,101,122,-21,2,-19,-17,-3,1475
2855,50,1,1,50,5,Vermont,Caledonia County,31227,31234,31166,-68,63,93,-30,-1,-33,-34,-4,1345
2856,50,1,1,50,7,Vermont,Chittenden County,156545,156535,156769,234,414,231,183,68,2,70,-19,9795
2857,50,1,1,50,9,Vermont,Essex County,6306,6306,6312,6,18,8,10,0,-3,-3,-1,16
2858,50,1,1,50,11,Vermont,Franklin County,47746,47759,47821,62,147,65,82,0,-14,-14,-6,529
2859,50,1,1,50,13,Vermont,Grand Isle County,6970,6970,6948,-22,13,28,-15,0,-6,-6,-1,0
2860,50,1,1,50,15,Vermont,Lamoille County,24475,24473,24515,42,88,65,23,-2,23,21,-2,694
2861,50,1,1,50,17,Vermont,Orange County,28936,28936,28944,8,79,70,9,0,3,3,-4,715
2862,50,1,1,50,19,Vermont,Orleans County,27231,27234,27245,11,74,53,21,2,-9,-7,-3,818
2863,50,1,1,50,21,Vermont,Rutland County,61642,61660,61586,-74,141,130,11,0,-82,-82,-3,2318
2864,50,1,1,50,23,Vermont,Washington County,59534,59524,59570,46,174,145,29,2,22,24,-7,2410
2865,50,1,1,50,25,Vermont,Windham County,44513,44511,44502,-9,115,92,23,1,-30,-29,-3,1464
2866,50,1,1,50,27,Vermont,Windsor County,56670,56658,56600,-58,139,167,-28,8,-34,-26,-4,898
2867,40,3,5,51,0,Virginia,Virginia,8001024,8001049,8023699,22650,25705,14653,11052,5713,5551,11264,334,239836
2868,50,3,5,51,1,Virginia,Accomack County,33164,33162,33148,-14,89,145,-56,3,41,44,-2,428
2869,50,3,5,51,3,Virginia,Albemarle County,98970,98998,99204,206,295,207,88,58,73,131,-13,6904
2870,50,3,5,51,5,Virginia,Alleghany County,16250,16264,16203,-61,30,76,-46,2,-15,-13,-2,281
2871,50,3,5,51,7,Virginia,Amelia County,12690,12695,12746,51,39,13,26,3,19,22,3,128
2872,50,3,5,51,9,Virginia,Amherst County,32353,32354,32387,33,85,53,32,0,7,7,-6,1538
2873,50,3,5,51,11,Virginia,Appomattox County,14973,15028,15098,70,48,27,21,0,48,48,1,56
2874,50,3,5,51,13,Virginia,Arlington County,207627,207696,209295,1599,816,235,581,415,526,941,77,2892
2875,50,3,5,51,15,Virginia,Augusta County,73750,73753,73584,-169,156,159,-3,0,-172,-172,6,2708
2876,50,3,5,51,17,Virginia,Bath County,4731,4727,4721,-6,3,4,-1,0,-5,-5,0,53
2877,50,3,5,51,19,Virginia,Bedford County,68676,74929,75035,106,208,204,4,7,100,107,-5,655
2878,50,3,5,51,21,Virginia,Bland County,6824,6824,6799,-25,6,24,-18,0,-6,-6,-1,686
2879,50,3,5,51,23,Virginia,Botetourt County,33148,33152,33199,47,54,50,4,0,47,47,-4,275
2880,50,3,5,51,25,Virginia,Brunswick County,17434,17426,17402,-24,37,57,-20,0,-3,-3,-1,2184
2881,50,3,5,51,27,Virginia,Buchanan County,24098,24102,24084,-18,61,39,22,0,-41,-41,1,1173
2882,50,3,5,51,29,Virginia,Buckingham County,17146,17140,17091,-49,42,54,-12,0,-39,-39,2,2326
2883,50,3,5,51,31,Virginia,Campbell County,54842,54809,54901,92,159,152,7,6,81,87,-2,468
2884,50,3,5,51,33,Virginia,Caroline County,28545,28554,28635,81,106,81,25,3,51,54,2,513
2885,50,3,5,51,35,Virginia,Carroll County,30042,30072,30071,-1,56,71,-15,-1,19,18,-4,337
2886,50,3,5,51,36,Virginia,Charles City County,7256,7256,7259,3,25,36,-11,0,14,14,0,0
2887,50,3,5,51,37,Virginia,Charlotte County,12586,12597,12568,-29,25,49,-24,0,-2,-2,-3,175
2888,50,3,5,51,41,Virginia,Chesterfield County,316236,316240,317198,958,1039,512,527,135,328,463,-32,4651
2889,50,3,5,51,43,Virginia,Clarke County,14034,14025,14012,-13,26,58,-32,0,18,18,1,255
2890,50,3,5,51,45,Virginia,Craig County,5190,5175,5198,23,9,3,6,0,16,16,1,9
2891,50,3,5,51,47,Virginia,Culpeper County,46689,46688,46838,150,179,108,71,7,72,79,0,1761
2892,50,3,5,51,49,Virginia,Cumberland County,10052,10039,10028,-11,30,35,-5,0,-4,-4,-2,37
2893,50,3,5,51,51,Virginia,Dickenson County,15903,15877,15847,-30,39,77,-38,1,9,10,-2,335
2894,50,3,5,51,53,Virginia,Dinwiddie County,28001,28012,28063,51,70,35,35,4,15,19,-3,919
2895,50,3,5,51,57,Virginia,Essex County,11151,11149,11146,-3,34,50,-16,1,14,15,-2,190
2896,50,3,5,51,59,Virginia,Fairfax County,1081726,1081703,1086155,4452,3846,1051,2795,1429,310,1739,-82,9290
2897,50,3,5,51,61,Virginia,Fauquier County,65203,65228,65440,212,207,91,116,3,95,98,-2,389
2898,50,3,5,51,63,Virginia,Floyd County,15279,15291,15365,74,55,16,39,1,34,35,0,85
2899,50,3,5,51,65,Virginia,Fluvanna County,25691,25742,25791,49,69,54,15,1,35,36,-2,1272
2900,50,3,5,51,67,Virginia,Franklin County,56159,56128,56176,48,131,154,-23,4,70,74,-3,1472
2901,50,3,5,51,69,Virginia,Frederick County,78305,78269,78550,281,222,104,118,0,158,158,5,967
2902,50,3,5,51,71,Virginia,Giles County,17286,17286,17316,30,62,33,29,1,2,3,-2,136
2903,50,3,5,51,73,Virginia,Gloucester County,36858,36859,36940,81,101,64,37,2,47,49,-5,368
2904,50,3,5,51,75,Virginia,Goochland County,21717,21692,21744,52,37,17,20,0,33,33,-1,1405
2905,50,3,5,51,77,Virginia,Grayson County,15533,15554,15497,-57,36,66,-30,0,-27,-27,0,178
2906,50,3,5,51,79,Virginia,Greene County,18403,18389,18457,68,80,44,36,2,28,30,2,137
2907,50,3,5,51,81,Virginia,Greensville County,12243,12245,12234,-11,18,7,11,1,-22,-21,-1,3527
2908,50,3,5,51,83,Virginia,Halifax County,36241,36253,36206,-47,95,116,-21,0,-21,-21,-5,738
2909,50,3,5,51,85,Virginia,Hanover County,99863,99850,99902,52,235,224,11,9,36,45,-4,1980
2910,50,3,5,51,87,Virginia,Henrico County,306935,306756,307253,497,999,626,373,257,-107,150,-26,2494
2911,50,3,5,51,89,Virginia,Henry County,54151,54182,54135,-47,130,137,-7,11,-45,-34,-6,561
2912,50,3,5,51,91,Virginia,Highland County,2321,2319,2297,-22,0,14,-14,0,-8,-8,0,0
2913,50,3,5,51,93,Virginia,Isle of Wight County,35270,35277,35316,39,94,73,21,4,18,22,-4,310
2914,50,3,5,51,95,Virginia,James City County,67009,67379,67661,282,159,184,-25,33,264,297,10,1100
2915,50,3,5,51,97,Virginia,King and Queen County,6945,6940,6976,36,21,7,14,1,21,22,0,0
2916,50,3,5,51,99,Virginia,King George County,23584,23578,23696,118,69,15,54,26,37,63,1,301
2917,50,3,5,51,101,Virginia,King William County,15935,15927,15999,72,51,19,32,1,39,40,0,72
2918,50,3,5,51,103,Virginia,Lancaster County,11391,11390,11362,-28,25,68,-43,1,17,18,-3,183
2919,50,3,5,51,105,Virginia,Lee County,25587,25589,25605,16,61,53,8,0,10,10,-2,1706
2920,50,3,5,51,107,Virginia,Loudoun County,312311,312348,315478,3130,1291,198,1093,372,1543,1915,122,1172
2921,50,3,5,51,109,Virginia,Louisa County,33153,33168,33309,141,102,49,53,1,83,84,4,211
2922,50,3,5,51,111,Virginia,Lunenburg County,12914,12916,12910,-6,27,52,-25,3,16,19,0,1203
2923,50,3,5,51,113,Virginia,Madison County,13308,13306,13300,-6,31,15,16,1,-22,-21,-1,193
2924,50,3,5,51,115,Virginia,Mathews County,8978,8976,8974,-2,13,18,-5,1,4,5,-2,94
2925,50,3,5,51,117,Virginia,Mecklenburg County,32727,32716,32708,-8,70,63,7,4,-12,-8,-7,1740
2926,50,3,5,51,119,Virginia,Middlesex County,10959,10959,10980,21,18,25,-7,0,29,29,-1,393
2927,50,3,5,51,121,Virginia,Montgomery County,94392,94422,94557,135,224,148,76,77,-7,70,-11,9237
2928,50,3,5,51,125,Virginia,Nelson County,15020,15015,14978,-37,41,68,-27,0,-8,-8,-2,102
2929,50,3,5,51,127,Virginia,New Kent County,18429,18432,18543,111,58,66,-8,1,110,111,8,551
2930,50,3,5,51,131,Virginia,Northampton County,12389,12391,12409,18,34,23,11,6,4,10,-3,326
2931,50,3,5,51,133,Virginia,Northumberland County,12330,12331,12355,24,21,27,-6,3,26,29,1,0
2932,50,3,5,51,135,Virginia,Nottoway County,15853,15853,15840,-13,40,54,-14,1,2,3,-2,1836
2933,50,3,5,51,137,Virginia,Orange County,33481,33554,33578,24,90,109,-19,6,38,44,-1,601
2934,50,3,5,51,139,Virginia,Page County,24042,24051,24065,14,63,43,20,0,-3,-3,-3,194
2935,50,3,5,51,141,Virginia,Patrick County,18490,18500,18470,-30,46,78,-32,1,3,4,-2,203
2936,50,3,5,51,143,Virginia,Pittsylvania County,63506,63469,63586,117,148,204,-56,6,154,160,13,839
2937,50,3,5,51,145,Virginia,Powhatan County,28046,28069,28125,56,63,22,41,0,18,18,-3,2395
2938,50,3,5,51,147,Virginia,Prince Edward County,23368,23363,23359,-4,52,25,27,1,-32,-31,0,4318
2939,50,3,5,51,149,Virginia,Prince George County,35725,35715,35642,-73,97,30,67,55,-212,-157,17,4772
2940,50,3,5,51,153,Virginia,Prince William County,402002,402009,406169,4160,1592,446,1146,434,2384,2818,196,2520
2941,50,3,5,51,155,Virginia,Pulaski County,34872,34857,34828,-29,68,76,-8,2,-17,-15,-6,960
2942,50,3,5,51,157,Virginia,Rappahannock County,7373,7506,7500,-6,17,29,-12,0,7,7,-1,35
2943,50,3,5,51,159,Virginia,Richmond County,9254,9254,9280,26,19,7,12,3,11,14,0,1792
2944,50,3,5,51,161,Virginia,Roanoke County,92376,92465,92401,-64,192,235,-43,35,-52,-17,-4,2328
2945,50,3,5,51,163,Virginia,Rockbridge County,22307,22355,22346,-9,51,64,-13,0,7,7,-3,175
2946,50,3,5,51,165,Virginia,Rockingham County,76314,76321,76408,87,220,167,53,11,34,45,-11,1471
2947,50,3,5,51,167,Virginia,Russell County,28897,28923,28878,-45,69,111,-42,2,-1,1,-4,434
2948,50,3,5,51,169,Virginia,Scott County,23177,23168,23128,-40,63,49,14,1,-57,-56,2,652
2949,50,3,5,51,171,Virginia,Shenandoah County,41993,41996,42052,56,122,119,3,10,45,55,-2,427
2950,50,3,5,51,173,Virginia,Smyth County,32208,32213,32198,-15,65,79,-14,3,1,4,-5,774
2951,50,3,5,51,175,Virginia,Southampton County,18570,18573,18640,67,44,63,-19,0,78,78,8,1567
2952,50,3,5,51,177,Virginia,Spotsylvania County,122397,122453,122976,523,394,129,265,39,213,252,6,524
2953,50,3,5,51,179,Virginia,Stafford County,128961,128984,129832,848,431,198,233,84,503,587,28,3593
2954,50,3,5,51,181,Virginia,Surry County,7058,7064,7044,-20,15,42,-27,0,7,7,0,0
2955,50,3,5,51,183,Virginia,Sussex County,12087,12070,12011,-59,31,17,14,1,-82,-81,8,2593
2956,50,3,5,51,185,Virginia,Tazewell County,45078,45058,45117,59,119,162,-43,2,95,97,5,1645
2957,50,3,5,51,187,Virginia,Warren County,37575,37450,37518,68,100,111,-11,-1,78,77,2,725
2958,50,3,5,51,191,Virginia,Washington County,54876,54961,54967,6,143,173,-30,-1,41,40,-4,1627
2959,50,3,5,51,193,Virginia,Westmoreland County,17454,17460,17489,29,50,26,24,2,7,9,-4,70
2960,50,3,5,51,195,Virginia,Wise County,41452,41437,41572,135,132,88,44,2,83,85,6,3131
2961,50,3,5,51,197,Virginia,Wythe County,29235,29246,29252,6,63,50,13,0,-2,-2,-5,260
2962,50,3,5,51,199,Virginia,York County,65464,65191,65222,31,135,60,75,64,-115,-51,7,648
2963,50,3,5,51,510,Virginia,Alexandria city,139966,139998,140729,731,641,211,430,318,-29,289,12,1827
2964,50,3,5,51,520,Virginia,Bristol city,17835,17738,17766,28,70,29,41,-3,-8,-11,-2,431
2965,50,3,5,51,530,Virginia,Buena Vista city,6650,6607,6611,4,26,4,22,-1,-18,-19,1,400
2966,50,3,5,51,540,Virginia,Charlottesville city,43475,43425,43461,36,123,51,72,68,-105,-37,1,2398
2967,50,3,5,51,550,Virginia,Chesapeake city,222209,222311,223556,1245,724,414,310,79,790,869,66,3721
2968,50,3,5,51,570,Virginia,Colonial Heights city,17411,17410,17339,-71,40,60,-20,2,-56,-54,3,171
2969,50,3,5,51,580,Virginia,Covington city,5961,5951,5940,-11,15,27,-12,0,2,2,-1,87
2970,50,3,5,51,590,Virginia,Danville city,43055,43071,42924,-147,121,172,-51,0,-97,-97,1,1483
2971,50,3,5,51,595,Virginia,Emporia city,5927,5925,5921,-4,21,35,-14,1,10,11,-1,246
2972,50,3,5,51,600,Virginia,Fairfax city,22565,22554,22614,60,77,34,43,25,-7,18,-1,521
2973,50,3,5,51,610,Virginia,Falls Church city,12332,12244,12399,155,27,13,14,16,115,131,10,42
2974,50,3,5,51,620,Virginia,Franklin city,8582,8578,8579,1,30,48,-18,1,18,19,0,129
2975,50,3,5,51,630,Virginia,Fredericksburg city,24286,24178,24354,176,100,17,83,24,65,89,4,2596
2976,50,3,5,51,640,Virginia,Galax city,7042,6989,6991,2,25,35,-10,-2,12,10,2,377
2977,50,3,5,51,650,Virginia,Hampton city,137436,137464,137415,-49,481,208,273,62,-401,-339,17,4454
2978,50,3,5,51,660,Virginia,Harrisonburg city,48914,48900,48993,93,124,46,78,58,-40,18,-3,7585
2979,50,3,5,51,670,Virginia,Hopewell city,22591,22591,22642,51,87,38,49,5,0,5,-3,237
2980,50,3,5,51,678,Virginia,Lexington city,7042,7037,7043,6,9,4,5,2,-1,1,0,2567
2981,50,3,5,51,680,Virginia,Lynchburg city,75568,75534,75548,14,237,219,18,39,-33,6,-10,10198
2982,50,3,5,51,683,Virginia,Manassas city,37821,37799,38212,413,147,26,121,68,206,274,18,46
2983,50,3,5,51,685,Virginia,Manassas Park city,14273,14243,14449,206,35,1,34,13,144,157,15,6
2984,50,3,5,51,690,Virginia,Martinsville city,13821,13814,13760,-54,37,27,10,-1,-68,-69,5,377
2985,50,3,5,51,700,Virginia,Newport News city,180719,180955,180888,-67,705,274,431,185,-709,-524,26,7499
2986,50,3,5,51,710,Virginia,Norfolk city,242803,242827,242999,172,896,458,438,309,-571,-262,-4,32780
2987,50,3,5,51,720,Virginia,Norton city,3958,3993,4012,19,16,12,4,2,12,14,1,68
2988,50,3,5,51,730,Virginia,Petersburg city,32420,32441,32502,61,127,110,17,15,30,45,-1,1058
2989,50,3,5,51,735,Virginia,Poquoson city,12150,12159,12148,-11,19,23,-4,1,-7,-6,-1,51
2990,50,3,5,51,740,Virginia,Portsmouth city,95535,95526,95451,-75,382,297,85,48,-213,-165,5,3416
2991,50,3,5,51,750,Virginia,Radford city,16408,16395,16430,35,27,2,25,16,-5,11,-1,2652
2992,50,3,5,51,760,Virginia,Richmond city,204214,204375,204302,-73,703,514,189,160,-404,-244,-18,12725
2993,50,3,5,51,770,Virginia,Roanoke city,97032,96910,96720,-190,333,326,7,71,-270,-199,2,2126
2994,50,3,5,51,775,Virginia,Salem city,24802,24836,24895,59,57,40,17,10,34,44,-2,1718
2995,50,3,5,51,790,Virginia,Staunton city,23746,23745,23737,-8,78,106,-28,5,15,20,0,1185
2996,50,3,5,51,800,Virginia,Suffolk city,84585,84565,84813,248,274,227,47,29,168,197,4,1128
2997,50,3,5,51,810,Virginia,Virginia Beach city,437994,437903,438859,956,1468,681,787,398,-187,211,-42,9253
2998,50,3,5,51,820,Virginia,Waynesboro city,21006,20998,20993,-5,66,86,-20,-1,14,13,2,192
2999,50,3,5,51,830,Virginia,Williamsburg city,14068,13700,13727,27,30,10,20,12,-4,8,-1,4171
3000,50,3,5,51,840,Virginia,Winchester city,26203,26223,26150,-73,94,99,-5,16,-88,-72,4,976
3001,40,4,9,53,0,Washington,Washington,6724540,6724540,6742830,18290,22246,11850,10396,5863,2318,8181,-287,139375
3002,50,4,9,53,1,Washington,Adams County,18728,18731,18790,59,146,49,97,-3,-37,-40,2,162
3003,50,4,9,53,3,Washington,Asotin County,21623,21623,21725,102,62,33,29,1,69,70,3,174
3004,50,4,9,53,5,Washington,Benton County,175177,175168,176465,1297,658,265,393,38,813,851,53,1426
3005,50,4,9,53,7,Washington,Chelan County,72453,72460,72750,290,265,113,152,5,137,142,-4,931
3006,50,4,9,53,9,Washington,Clallam County,71404,71396,71503,107,167,196,-29,15,122,137,-1,1899
3007,50,4,9,53,11,Washington,Clark County,425363,425360,426704,1344,1341,720,621,159,566,725,-2,3210
3008,50,4,9,53,13,Washington,Columbia County,4078,4078,4094,16,6,22,-16,1,29,30,2,75
3009,50,4,9,53,15,Washington,Cowlitz County,102410,102408,102358,-50,295,295,0,1,-40,-39,-11,1207
3010,50,4,9,53,17,Washington,Douglas County,38431,38427,38514,87,140,99,41,6,42,48,-2,190
3011,50,4,9,53,19,Washington,Ferry County,7551,7554,7545,-9,20,34,-14,3,3,6,-1,252
3012,50,4,9,53,21,Washington,Franklin County,78163,78160,79077,917,424,114,310,-14,568,554,53,1846
3013,50,4,9,53,23,Washington,Garfield County,2266,2266,2261,-5,3,13,-10,0,6,6,-1,36
3014,50,4,9,53,25,Washington,Grant County,89120,89124,89558,434,430,201,229,-4,206,202,3,1245
3015,50,4,9,53,27,Washington,Grays Harbor County,72797,72800,72848,48,219,196,23,7,28,35,-10,2731
3016,50,4,9,53,29,Washington,Island County,78506,78508,78693,185,243,113,130,99,-34,65,-10,1466
3017,50,4,9,53,31,Washington,Jefferson County,29872,29880,29899,19,47,101,-54,6,65,71,2,631
3018,50,4,9,53,33,Washington,King County,1931249,1931287,1938351,7064,6305,2832,3473,3554,232,3786,-195,37128
3019,50,4,9,53,35,Washington,Kitsap County,251133,251143,251681,538,765,506,259,116,182,298,-19,8722
3020,50,4,9,53,37,Washington,Kittitas County,40915,40910,40990,80,100,95,5,19,57,76,-1,2417
3021,50,4,9,53,39,Washington,Klickitat County,20318,20317,20376,59,68,60,8,2,45,47,4,198
3022,50,4,9,53,41,Washington,Lewis County,75455,75457,75502,45,243,159,84,15,-47,-32,-7,941
3023,50,4,9,53,43,Washington,Lincoln County,10570,10570,10573,3,28,28,0,0,4,4,-1,94
3024,50,4,9,53,45,Washington,Mason County,60699,60689,60733,44,160,164,-4,19,36,55,-7,2332
3025,50,4,9,53,47,Washington,Okanogan County,41120,41117,41229,112,151,133,18,19,77,96,-2,640
3026,50,4,9,53,49,Washington,Pacific County,20920,20919,20879,-40,41,84,-43,1,5,6,-3,292
3027,50,4,9,53,51,Washington,Pend Oreille County,13001,13001,12950,-51,25,53,-28,1,-23,-22,-1,98
3028,50,4,9,53,53,Washington,Pierce County,795225,795222,795390,168,2669,1361,1308,600,-1787,-1187,47,17945
3029,50,4,9,53,55,Washington,San Juan County,15769,15768,15783,15,33,17,16,0,2,2,-3,187
3030,50,4,9,53,57,Washington,Skagit County,116901,116892,116944,52,378,305,73,26,-34,-8,-13,1624
3031,50,4,9,53,59,Washington,Skamania County,11066,11070,11116,46,19,4,15,2,26,28,3,25
3032,50,4,9,53,61,Washington,Snohomish County,713335,713299,715500,2201,2358,977,1381,614,262,876,-56,10397
3033,50,4,9,53,63,Washington,Spokane County,471221,471220,472081,861,1496,907,589,220,111,331,-59,14692
3034,50,4,9,53,65,Washington,Stevens County,43531,43532,43472,-60,104,134,-30,19,-47,-28,-2,266
3035,50,4,9,53,67,Washington,Thurston County,252264,252260,253001,741,763,475,288,164,295,459,-6,4222
3036,50,4,9,53,69,Washington,Wahkiakum County,3978,3979,3983,4,9,4,5,1,-1,0,-1,48
3037,50,4,9,53,71,Washington,Walla Walla County,58781,58781,58915,134,161,122,39,19,80,99,-4,4489
3038,50,4,9,53,73,Washington,Whatcom County,201140,201146,201545,399,610,359,251,99,73,172,-24,5704
3039,50,4,9,53,75,Washington,Whitman County,44776,44778,44796,18,107,80,27,92,-105,-13,4,5948
3040,50,4,9,53,77,Washington,Yakima County,243231,243240,244256,1016,1187,427,760,-59,332,273,-17,3485
3041,40,3,5,54,0,West Virginia,West Virginia,1852994,1853018,1854239,1221,5100,5228,-128,81,1323,1404,-55,49406
3042,50,3,5,54,1,West Virginia,Barbour County,16589,16587,16610,23,38,31,7,0,15,15,1,469
3043,50,3,5,54,3,West Virginia,Berkeley County,104169,104188,104621,433,323,229,94,-4,321,317,22,910
3044,50,3,5,54,5,West Virginia,Boone County,24629,24625,24608,-17,71,65,6,0,-24,-24,1,131
3045,50,3,5,54,7,West Virginia,Braxton County,14523,14519,14545,26,35,19,16,1,9,10,0,335
3046,50,3,5,54,9,West Virginia,Brooke County,24069,24051,23978,-73,56,108,-52,1,-21,-20,-1,872
3047,50,3,5,54,11,West Virginia,Cabell County,96319,96295,96322,27,300,296,4,12,21,33,-10,3936
3048,50,3,5,54,13,West Virginia,Calhoun County,7627,7627,7656,29,23,15,8,0,21,21,0,22
3049,50,3,5,54,15,West Virginia,Clay County,9386,9384,9373,-11,39,32,7,0,-19,-19,1,74
3050,50,3,5,54,17,West Virginia,Doddridge County,8202,8201,8198,-3,18,28,-10,0,8,8,-1,722
3051,50,3,5,54,19,West Virginia,Fayette County,46039,46049,46030,-19,141,183,-42,2,25,27,-4,1840
3052,50,3,5,54,21,West Virginia,Gilmer County,8693,8695,8731,36,22,6,16,0,19,19,1,2239
3053,50,3,5,54,23,West Virginia,Grant County,11937,11920,11893,-27,40,48,-8,0,-17,-17,-2,126
3054,50,3,5,54,25,West Virginia,Greenbrier County,35480,35483,35548,65,104,89,15,1,49,50,0,616
3055,50,3,5,54,27,West Virginia,Hampshire County,23964,23960,23952,-8,64,81,-17,0,11,11,-2,508
3056,50,3,5,54,29,West Virginia,Hancock County,30676,30688,30681,-7,70,75,-5,-1,4,3,-5,226
3057,50,3,5,54,31,West Virginia,Hardy County,14025,14027,14044,17,38,56,-18,2,31,33,2,58
3058,50,3,5,54,33,West Virginia,Harrison County,69099,69094,69249,155,209,160,49,2,105,107,-1,885
3059,50,3,5,54,35,West Virginia,Jackson County,29211,29214,29234,20,94,107,-13,2,33,35,-2,180
3060,50,3,5,54,37,West Virginia,Jefferson County,53498,53490,53609,119,149,131,18,15,82,97,4,1391
3061,50,3,5,54,39,West Virginia,Kanawha County,193063,193053,192917,-136,505,578,-73,2,-39,-37,-26,3163
3062,50,3,5,54,41,West Virginia,Lewis County,16372,16372,16414,42,57,28,29,0,15,15,-2,248
3063,50,3,5,54,43,West Virginia,Lincoln County,21720,21709,21673,-36,61,96,-35,0,1,1,-2,65
3064,50,3,5,54,45,West Virginia,Logan County,36743,36754,36723,-31,100,150,-50,0,20,20,-1,464
3065,50,3,5,54,47,West Virginia,McDowell County,22113,22109,22097,-12,69,54,15,1,-29,-28,1,471
3066,50,3,5,54,49,West Virginia,Marion County,56418,56433,56548,115,172,116,56,3,59,62,-3,1340
3067,50,3,5,54,51,West Virginia,Marshall County,33107,33131,33094,-37,76,108,-32,-2,3,1,-6,447
3068,50,3,5,54,53,West Virginia,Mason County,27324,27348,27368,20,83,72,11,0,13,13,-4,635
3069,50,3,5,54,55,West Virginia,Mercer County,62264,62265,62336,71,193,165,28,1,46,47,-4,1188
3070,50,3,5,54,57,West Virginia,Mineral County,28212,28225,28205,-20,75,105,-30,-2,16,14,-4,646
3071,50,3,5,54,59,West Virginia,Mingo County,26839,26834,26768,-66,95,115,-20,0,-46,-46,0,85
3072,50,3,5,54,61,West Virginia,Monongalia County,96189,96184,96754,570,225,124,101,24,406,430,39,7262
3073,50,3,5,54,63,West Virginia,Monroe County,13502,13498,13522,24,41,29,12,-1,15,14,-2,57
3074,50,3,5,54,65,West Virginia,Morgan County,17541,17541,17491,-50,42,72,-30,-1,-17,-18,-2,123
3075,50,3,5,54,67,West Virginia,Nicholas County,26233,26233,26229,-4,79,98,-19,3,16,19,-4,162
3076,50,3,5,54,69,West Virginia,Ohio County,44443,44426,44472,46,106,110,-4,3,51,54,-4,2618
3077,50,3,5,54,71,West Virginia,Pendleton County,7695,7695,7675,-20,14,30,-16,1,-4,-3,-1,196
3078,50,3,5,54,73,West Virginia,Pleasants County,7605,7602,7571,-31,18,33,-15,0,-18,-18,2,623
3079,50,3,5,54,75,West Virginia,Pocahontas County,8719,8722,8734,12,25,12,13,0,0,0,-1,318
3080,50,3,5,54,77,West Virginia,Preston County,33520,33518,33554,36,77,42,35,0,6,6,-5,2378
3081,50,3,5,54,79,West Virginia,Putnam County,55486,55489,55620,131,116,87,29,6,97,103,-1,249
3082,50,3,5,54,81,West Virginia,Raleigh County,78859,78865,78919,54,233,237,-4,11,52,63,-5,3857
3083,50,3,5,54,83,West Virginia,Randolph County,29405,29405,29363,-42,61,86,-25,0,-16,-16,-1,2273
3084,50,3,5,54,85,West Virginia,Ritchie County,10449,10449,10420,-29,23,45,-22,0,-6,-6,-1,106
3085,50,3,5,54,87,West Virginia,Roane County,14926,14927,14895,-32,32,65,-33,0,3,3,-2,98
3086,50,3,5,54,89,West Virginia,Summers County,13927,13926,13940,14,31,33,-2,-1,18,17,-1,1329
3087,50,3,5,54,91,West Virginia,Taylor County,16895,16891,16889,-2,49,69,-20,0,19,19,-1,511
3088,50,3,5,54,93,West Virginia,Tucker County,7141,7141,7129,-12,21,19,2,0,-13,-13,-1,142
3089,50,3,5,54,95,West Virginia,Tyler County,9208,9230,9218,-12,21,13,8,0,-21,-21,1,67
